Date,Open,High,Low,Close,Volume
9/16/2015,7.7497,7.7512,7.7492,7.7503,0
9/15/2015,7.7494,7.7502,7.7492,7.7502,0
9/14/2015,7.7496,7.7507,7.7492,7.75,0
9/11/2015,7.7495,7.7507,7.7492,7.75,0
9/10/2015,7.7513,7.752,7.7492,7.7501,0
9/9/2015,7.75,7.7523,7.7496,7.7515,0
9/8/2015,7.7495,7.752,7.7494,7.7508,0
9/7/2015,7.7495,7.7504,7.7492,7.75,0
9/4/2015,7.7495,7.7514,7.7492,7.7501,0
9/3/2015,7.7495,7.7521,7.7492,7.75,0
9/2/2015,7.7495,7.7508,7.7492,7.75,0
9/1/2015,7.7495,7.7508,7.7492,7.75,0
8/31/2015,7.7495,7.7511,7.7494,7.75,0
8/28/2015,7.7495,7.7511,7.7492,7.75,0
8/27/2015,7.751,7.7524,7.7492,7.75,0
8/26/2015,7.7514,7.7528,7.7494,7.7523,0
8/25/2015,7.751,7.7542,7.75,7.7516,0
8/24/2015,7.7516,7.756,7.7505,7.7512,0
